Team,Tag,Topic,nDCG@5
Grimjack,grimjack-fair-reranking-argumentative-axioms,60,0.299
Grimjack,grimjack-fair-reranking-argumentative-axioms,59,0.107
Grimjack,grimjack-fair-reranking-argumentative-axioms,58,0.0
Grimjack,grimjack-fair-reranking-argumentative-axioms,56,0.0
Grimjack,grimjack-fair-reranking-argumentative-axioms,55,0.146
Grimjack,grimjack-fair-reranking-argumentative-axioms,54,0.769
Grimjack,grimjack-fair-reranking-argumentative-axioms,53,0.449
Grimjack,grimjack-fair-reranking-argumentative-axioms,51,0.934
Grimjack,grimjack-fair-reranking-argumentative-axioms,48,0.616
Grimjack,grimjack-fair-reranking-argumentative-axioms,43,0.146
Grimjack,grimjack-fair-reranking-argumentative-axioms,42,0.246
Grimjack,grimjack-fair-reranking-argumentative-axioms,37,0.42
Grimjack,grimjack-fair-reranking-argumentative-axioms,36,0.415
Grimjack,grimjack-fair-reranking-argumentative-axioms,34,0.386
Grimjack,grimjack-fair-reranking-argumentative-axioms,33,0.47
Grimjack,grimjack-fair-reranking-argumentative-axioms,30,0.277
Grimjack,grimjack-fair-reranking-argumentative-axioms,28,0.434
Grimjack,grimjack-fair-reranking-argumentative-axioms,27,0.15
Grimjack,grimjack-fair-reranking-argumentative-axioms,26,0.17
Grimjack,grimjack-fair-reranking-argumentative-axioms,25,0.342
Grimjack,grimjack-fair-reranking-argumentative-axioms,23,0.387
Grimjack,grimjack-fair-reranking-argumentative-axioms,22,0.869
Grimjack,grimjack-fair-reranking-argumentative-axioms,19,0.18
Grimjack,grimjack-fair-reranking-argumentative-axioms,18,0.0
Grimjack,grimjack-fair-reranking-argumentative-axioms,17,0.311
Grimjack,grimjack-fair-reranking-argumentative-axioms,14,0.139
Grimjack,grimjack-fair-reranking-argumentative-axioms,12,0.614
Grimjack,grimjack-fair-reranking-argumentative-axioms,9,0.073
Grimjack,grimjack-fair-reranking-argumentative-axioms,8,0.478
Grimjack,grimjack-fair-reranking-argumentative-axioms,3,0.0
Grimjack,grimjack-fair-reranking-argumentative-axioms,2,0.604
Grimjack,grimjack-all-you-need-is-t0,100,0.509
Grimjack,grimjack-all-you-need-is-t0,95,0.265
Grimjack,grimjack-all-you-need-is-t0,93,1.0
Grimjack,grimjack-all-you-need-is-t0,92,0.252
Grimjack,grimjack-all-you-need-is-t0,91,0.689
Grimjack,grimjack-all-you-need-is-t0,88,0.0
Grimjack,grimjack-all-you-need-is-t0,86,0.085
Grimjack,grimjack-all-you-need-is-t0,84,0.277
Grimjack,grimjack-all-you-need-is-t0,78,0.449
Grimjack,grimjack-all-you-need-is-t0,77,0.349
Grimjack,grimjack-all-you-need-is-t0,76,0.277
Grimjack,grimjack-all-you-need-is-t0,74,0.339
Grimjack,grimjack-all-you-need-is-t0,72,0.515
Grimjack,grimjack-all-you-need-is-t0,70,0.616
Grimjack,grimjack-all-you-need-is-t0,69,0.915
Grimjack,grimjack-all-you-need-is-t0,68,0.316
Grimjack,grimjack-all-you-need-is-t0,67,0.47
Grimjack,grimjack-all-you-need-is-t0,62,0.842
Grimjack,grimjack-all-you-need-is-t0,61,0.938
Grimjack,grimjack-all-you-need-is-t0,60,0.0
Grimjack,grimjack-all-you-need-is-t0,59,0.073
Grimjack,grimjack-all-you-need-is-t0,58,0.073
Grimjack,grimjack-all-you-need-is-t0,56,0.0
Grimjack,grimjack-all-you-need-is-t0,55,0.0
Grimjack,grimjack-all-you-need-is-t0,54,0.83
Grimjack,grimjack-all-you-need-is-t0,53,0.17
Grimjack,grimjack-all-you-need-is-t0,51,0.934
Grimjack,grimjack-all-you-need-is-t0,48,0.786
Grimjack,grimjack-all-you-need-is-t0,43,0.0
Grimjack,grimjack-all-you-need-is-t0,42,0.173
Grimjack,grimjack-all-you-need-is-t0,37,0.259
Grimjack,grimjack-all-you-need-is-t0,36,0.32
Grimjack,grimjack-all-you-need-is-t0,34,0.423
Grimjack,grimjack-all-you-need-is-t0,33,0.246
Grimjack,grimjack-all-you-need-is-t0,30,0.415
Grimjack,grimjack-all-you-need-is-t0,28,0.107
Grimjack,grimjack-all-you-need-is-t0,27,0.066
Grimjack,grimjack-all-you-need-is-t0,26,0.0
Grimjack,grimjack-all-you-need-is-t0,25,0.235
Grimjack,grimjack-all-you-need-is-t0,23,0.387
Grimjack,grimjack-all-you-need-is-t0,22,0.507
Grimjack,grimjack-all-you-need-is-t0,19,0.066
Grimjack,grimjack-all-you-need-is-t0,18,0.17
Grimjack,grimjack-all-you-need-is-t0,17,0.17
Grimjack,grimjack-all-you-need-is-t0,14,0.066
Grimjack,grimjack-all-you-need-is-t0,12,0.457
Grimjack,grimjack-all-you-need-is-t0,9,0.192
Grimjack,grimjack-all-you-need-is-t0,8,0.49
Grimjack,grimjack-all-you-need-is-t0,3,0.0
Grimjack,grimjack-all-you-need-is-t0,2,0.5
Grimjack,grimjack-fair-argumentative-reranking-with-t0,100,0.339
Grimjack,grimjack-fair-argumentative-reranking-with-t0,95,0.277
Grimjack,grimjack-fair-argumentative-reranking-with-t0,93,0.83
Grimjack,grimjack-fair-argumentative-reranking-with-t0,92,0.385
Grimjack,grimjack-fair-argumentative-reranking-with-t0,91,0.446
Grimjack,grimjack-fair-argumentative-reranking-with-t0,88,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,86,0.468
Grimjack,grimjack-fair-argumentative-reranking-with-t0,84,0.47
Grimjack,grimjack-fair-argumentative-reranking-with-t0,78,1.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,77,0.491
Grimjack,grimjack-fair-argumentative-reranking-with-t0,76,0.299
Grimjack,grimjack-fair-argumentative-reranking-with-t0,74,0.339
Grimjack,grimjack-fair-argumentative-reranking-with-t0,72,0.83
Grimjack,grimjack-fair-argumentative-reranking-with-t0,70,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,69,1.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,68,0.573
Grimjack,grimjack-fair-argumentative-reranking-with-t0,67,0.47
Grimjack,grimjack-fair-argumentative-reranking-with-t0,62,0.647
Grimjack,grimjack-fair-argumentative-reranking-with-t0,61,0.741
Grimjack,grimjack-fair-argumentative-reranking-with-t0,60,0.214
Grimjack,grimjack-fair-argumentative-reranking-with-t0,59,0.085
Grimjack,grimjack-fair-argumentative-reranking-with-t0,58,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,56,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,55,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,54,0.769
Grimjack,grimjack-fair-argumentative-reranking-with-t0,53,0.449
Grimjack,grimjack-fair-argumentative-reranking-with-t0,51,0.934
Grimjack,grimjack-fair-argumentative-reranking-with-t0,48,0.655
Grimjack,grimjack-fair-argumentative-reranking-with-t0,43,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,42,0.18
Grimjack,grimjack-fair-argumentative-reranking-with-t0,37,0.299
Grimjack,grimjack-fair-argumentative-reranking-with-t0,36,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,34,0.386
Grimjack,grimjack-fair-argumentative-reranking-with-t0,33,0.424
Grimjack,grimjack-fair-argumentative-reranking-with-t0,30,0.5
Grimjack,grimjack-fair-argumentative-reranking-with-t0,28,0.427
Grimjack,grimjack-fair-argumentative-reranking-with-t0,27,0.066
Grimjack,grimjack-fair-argumentative-reranking-with-t0,26,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,25,0.0
Grimjack,grimjack-fair-argumentative-reranking-with-t0,23,0.387
Grimjack,grimjack-fair-argumentative-reranking-with-t0,22,0.592
Grimjack,grimjack-fair-argumentative-reranking-with-t0,19,0.18
Grimjack,grimjack-fair-argumentative-reranking-with-t0,18,0.18
Grimjack,grimjack-fair-argumentative-reranking-with-t0,17,0.35
Grimjack,grimjack-fair-argumentative-reranking-with-t0,14,0.073
Grimjack,grimjack-fair-argumentative-reranking-with-t0,12,0.457
Grimjack,grimjack-fair-argumentative-reranking-with-t0,9,0.073
Grimjack,grimjack-fair-argumentative-reranking-with-t0,8,0.478
Grimjack,grimjack-fair-argumentative-reranking-with-t0,3,0.107
Grimjack,grimjack-fair-argumentative-reranking-with-t0,2,0.393
Olivier Armstrong,tfid_arg_similarity,100,0.345
Olivier Armstrong,tfid_arg_similarity,95,0.212
Olivier Armstrong,tfid_arg_similarity,93,1.0
Olivier Armstrong,tfid_arg_similarity,92,0.548
Olivier Armstrong,tfid_arg_similarity,91,0.531
Olivier Armstrong,tfid_arg_similarity,88,0.085
Olivier Armstrong,tfid_arg_similarity,86,0.592
Olivier Armstrong,tfid_arg_similarity,84,0.796
Olivier Armstrong,tfid_arg_similarity,78,1.0
Olivier Armstrong,tfid_arg_similarity,77,0.521
Olivier Armstrong,tfid_arg_similarity,76,0.927
Olivier Armstrong,tfid_arg_similarity,74,0.17
Olivier Armstrong,tfid_arg_similarity,72,1.0
Olivier Armstrong,tfid_arg_similarity,70,0.17
Olivier Armstrong,tfid_arg_similarity,69,1.0
Olivier Armstrong,tfid_arg_similarity,68,0.5
Olivier Armstrong,tfid_arg_similarity,67,0.588
Olivier Armstrong,tfid_arg_similarity,62,0.893
Olivier Armstrong,tfid_arg_similarity,61,0.879
Olivier Armstrong,tfid_arg_similarity,60,0.597
Olivier Armstrong,tfid_arg_similarity,59,0.146
Olivier Armstrong,tfid_arg_similarity,58,0.339
Olivier Armstrong,tfid_arg_similarity,56,0.423
Olivier Armstrong,tfid_arg_similarity,55,0.869
Olivier Armstrong,tfid_arg_similarity,54,0.934
Olivier Armstrong,tfid_arg_similarity,53,0.418
Olivier Armstrong,tfid_arg_similarity,51,1.0
Olivier Armstrong,tfid_arg_similarity,48,0.786
Olivier Armstrong,tfid_arg_similarity,43,1.0
Olivier Armstrong,tfid_arg_similarity,42,0.532
Olivier Armstrong,tfid_arg_similarity,37,0.665
Olivier Armstrong,tfid_arg_similarity,36,0.446
Olivier Armstrong,tfid_arg_similarity,34,0.64
Olivier Armstrong,tfid_arg_similarity,33,0.934
Olivier Armstrong,tfid_arg_similarity,30,0.33
Olivier Armstrong,tfid_arg_similarity,28,0.573
Olivier Armstrong,tfid_arg_similarity,27,0.757
Olivier Armstrong,tfid_arg_similarity,26,0.327
Olivier Armstrong,tfid_arg_similarity,25,0.412
Olivier Armstrong,tfid_arg_similarity,23,0.275
Olivier Armstrong,tfid_arg_similarity,22,1.0
Olivier Armstrong,tfid_arg_similarity,19,0.212
Olivier Armstrong,tfid_arg_similarity,18,0.681
Olivier Armstrong,tfid_arg_similarity,17,0.757
Olivier Armstrong,tfid_arg_similarity,14,0.427
Olivier Armstrong,tfid_arg_similarity,12,0.405
Olivier Armstrong,tfid_arg_similarity,9,0.47
Olivier Armstrong,tfid_arg_similarity,8,0.173
Olivier Armstrong,tfid_arg_similarity,3,0.566
Olivier Armstrong,tfid_arg_similarity,2,0.254
Captain Levi,levirank_psuedo_relevance_feedback,100,0.723
Captain Levi,levirank_psuedo_relevance_feedback,95,0.522
Captain Levi,levirank_psuedo_relevance_feedback,93,0.893
Captain Levi,levirank_psuedo_relevance_feedback,92,0.729
Captain Levi,levirank_psuedo_relevance_feedback,91,0.64
Captain Levi,levirank_psuedo_relevance_feedback,88,0.496
Captain Levi,levirank_psuedo_relevance_feedback,86,1.0
Captain Levi,levirank_psuedo_relevance_feedback,84,0.915
Captain Levi,levirank_psuedo_relevance_feedback,78,1.0
Captain Levi,levirank_psuedo_relevance_feedback,77,0.705
Captain Levi,levirank_psuedo_relevance_feedback,76,0.553
Captain Levi,levirank_psuedo_relevance_feedback,74,0.577
Captain Levi,levirank_psuedo_relevance_feedback,72,1.0
Captain Levi,levirank_psuedo_relevance_feedback,70,0.746
Captain Levi,levirank_psuedo_relevance_feedback,69,0.699
Captain Levi,levirank_psuedo_relevance_feedback,68,0.374
Captain Levi,levirank_psuedo_relevance_feedback,67,0.595
Captain Levi,levirank_psuedo_relevance_feedback,62,1.0
Captain Levi,levirank_psuedo_relevance_feedback,61,0.713
Captain Levi,levirank_psuedo_relevance_feedback,60,0.723
Captain Levi,levirank_psuedo_relevance_feedback,59,0.36
Captain Levi,levirank_psuedo_relevance_feedback,58,0.066
Captain Levi,levirank_psuedo_relevance_feedback,56,0.83
Captain Levi,levirank_psuedo_relevance_feedback,55,1.0
Captain Levi,levirank_psuedo_relevance_feedback,54,0.765
Captain Levi,levirank_psuedo_relevance_feedback,53,0.915
Captain Levi,levirank_psuedo_relevance_feedback,51,1.0
Captain Levi,levirank_psuedo_relevance_feedback,48,1.0
Captain Levi,levirank_psuedo_relevance_feedback,43,0.786
Captain Levi,levirank_psuedo_relevance_feedback,42,0.68
Captain Levi,levirank_psuedo_relevance_feedback,37,0.504
Captain Levi,levirank_psuedo_relevance_feedback,36,0.5
Captain Levi,levirank_psuedo_relevance_feedback,34,0.927
Captain Levi,levirank_psuedo_relevance_feedback,33,0.457
Captain Levi,levirank_psuedo_relevance_feedback,30,0.85
Captain Levi,levirank_psuedo_relevance_feedback,28,0.531
Captain Levi,levirank_psuedo_relevance_feedback,27,0.532
Captain Levi,levirank_psuedo_relevance_feedback,26,0.396
Captain Levi,levirank_psuedo_relevance_feedback,25,0.677
Captain Levi,levirank_psuedo_relevance_feedback,23,0.696
Captain Levi,levirank_psuedo_relevance_feedback,22,0.459
Captain Levi,levirank_psuedo_relevance_feedback,19,0.372
Captain Levi,levirank_psuedo_relevance_feedback,18,0.299
Captain Levi,levirank_psuedo_relevance_feedback,17,1.0
Captain Levi,levirank_psuedo_relevance_feedback,14,0.566
Captain Levi,levirank_psuedo_relevance_feedback,12,0.83
Captain Levi,levirank_psuedo_relevance_feedback,9,0.934
Captain Levi,levirank_psuedo_relevance_feedback,8,0.673
Captain Levi,levirank_psuedo_relevance_feedback,3,0.554
Captain Levi,levirank_psuedo_relevance_feedback,2,1.0
Captain Levi,levirank_voting_retrieval,100,0.723
Captain Levi,levirank_voting_retrieval,95,0.614
Captain Levi,levirank_voting_retrieval,93,0.893
Captain Levi,levirank_voting_retrieval,92,0.704
Captain Levi,levirank_voting_retrieval,91,0.553
Captain Levi,levirank_voting_retrieval,88,0.58
Captain Levi,levirank_voting_retrieval,86,0.934
Captain Levi,levirank_voting_retrieval,84,0.854
Captain Levi,levirank_voting_retrieval,78,0.927
Captain Levi,levirank_voting_retrieval,77,0.777
Captain Levi,levirank_voting_retrieval,76,0.757
Captain Levi,levirank_voting_retrieval,74,0.655
Captain Levi,levirank_voting_retrieval,72,1.0
Captain Levi,levirank_voting_retrieval,70,0.827
Captain Levi,levirank_voting_retrieval,69,0.762
Captain Levi,levirank_voting_retrieval,68,0.33
Captain Levi,levirank_voting_retrieval,67,0.588
Captain Levi,levirank_voting_retrieval,62,1.0
Captain Levi,levirank_voting_retrieval,61,0.688
Captain Levi,levirank_voting_retrieval,60,0.788
Captain Levi,levirank_voting_retrieval,59,0.786
Captain Levi,levirank_voting_retrieval,58,0.0
Captain Levi,levirank_voting_retrieval,56,0.85
Captain Levi,levirank_voting_retrieval,55,1.0
Captain Levi,levirank_voting_retrieval,54,1.0
Captain Levi,levirank_voting_retrieval,53,0.827
Captain Levi,levirank_voting_retrieval,51,1.0
Captain Levi,levirank_voting_retrieval,48,1.0
Captain Levi,levirank_voting_retrieval,43,0.83
Captain Levi,levirank_voting_retrieval,42,0.65
Captain Levi,levirank_voting_retrieval,37,0.58
Captain Levi,levirank_voting_retrieval,36,0.5
Captain Levi,levirank_voting_retrieval,34,0.85
Captain Levi,levirank_voting_retrieval,33,0.364
Captain Levi,levirank_voting_retrieval,30,0.82
Captain Levi,levirank_voting_retrieval,28,0.4
Captain Levi,levirank_voting_retrieval,27,0.83
Captain Levi,levirank_voting_retrieval,26,0.257
Captain Levi,levirank_voting_retrieval,25,0.531
Captain Levi,levirank_voting_retrieval,23,0.65
Captain Levi,levirank_voting_retrieval,22,0.677
Captain Levi,levirank_voting_retrieval,19,0.246
Captain Levi,levirank_voting_retrieval,18,0.457
Captain Levi,levirank_voting_retrieval,17,1.0
Captain Levi,levirank_voting_retrieval,14,0.607
Captain Levi,levirank_voting_retrieval,12,0.677
Captain Levi,levirank_voting_retrieval,9,0.915
Captain Levi,levirank_voting_retrieval,8,0.5
Captain Levi,levirank_voting_retrieval,3,0.554
Captain Levi,levirank_voting_retrieval,2,1.0
Captain Levi,levirank_baseline_large_duo_t5,100,0.854
Captain Levi,levirank_baseline_large_duo_t5,95,0.658
Captain Levi,levirank_baseline_large_duo_t5,93,0.893
Captain Levi,levirank_baseline_large_duo_t5,92,0.637
Captain Levi,levirank_baseline_large_duo_t5,91,0.699
Captain Levi,levirank_baseline_large_duo_t5,88,0.665
Captain Levi,levirank_baseline_large_duo_t5,86,1.0
Captain Levi,levirank_baseline_large_duo_t5,84,0.927
Captain Levi,levirank_baseline_large_duo_t5,78,0.861
Captain Levi,levirank_baseline_large_duo_t5,77,0.657
Captain Levi,levirank_baseline_large_duo_t5,76,0.83
Captain Levi,levirank_baseline_large_duo_t5,74,0.72
Captain Levi,levirank_baseline_large_duo_t5,72,1.0
Captain Levi,levirank_baseline_large_duo_t5,70,0.765
Captain Levi,levirank_baseline_large_duo_t5,69,1.0
Captain Levi,levirank_baseline_large_duo_t5,68,0.415
Captain Levi,levirank_baseline_large_duo_t5,67,0.786
Captain Levi,levirank_baseline_large_duo_t5,62,1.0
Captain Levi,levirank_baseline_large_duo_t5,61,0.47
Captain Levi,levirank_baseline_large_duo_t5,60,0.723
Captain Levi,levirank_baseline_large_duo_t5,59,0.661
Captain Levi,levirank_baseline_large_duo_t5,58,0.277
Captain Levi,levirank_baseline_large_duo_t5,56,0.83
Captain Levi,levirank_baseline_large_duo_t5,55,1.0
Captain Levi,levirank_baseline_large_duo_t5,54,1.0
Captain Levi,levirank_baseline_large_duo_t5,53,0.827
Captain Levi,levirank_baseline_large_duo_t5,51,1.0
Captain Levi,levirank_baseline_large_duo_t5,48,1.0
Captain Levi,levirank_baseline_large_duo_t5,43,1.0
Captain Levi,levirank_baseline_large_duo_t5,42,0.915
Captain Levi,levirank_baseline_large_duo_t5,37,0.58
Captain Levi,levirank_baseline_large_duo_t5,36,0.573
Captain Levi,levirank_baseline_large_duo_t5,34,0.893
Captain Levi,levirank_baseline_large_duo_t5,33,0.699
Captain Levi,levirank_baseline_large_duo_t5,30,0.469
Captain Levi,levirank_baseline_large_duo_t5,28,0.519
Captain Levi,levirank_baseline_large_duo_t5,27,0.704
Captain Levi,levirank_baseline_large_duo_t5,26,0.577
Captain Levi,levirank_baseline_large_duo_t5,25,0.488
Captain Levi,levirank_baseline_large_duo_t5,23,0.613
Captain Levi,levirank_baseline_large_duo_t5,22,0.488
Captain Levi,levirank_baseline_large_duo_t5,19,0.372
Captain Levi,levirank_baseline_large_duo_t5,18,0.47
Captain Levi,levirank_baseline_large_duo_t5,17,1.0
Captain Levi,levirank_baseline_large_duo_t5,14,1.0
Captain Levi,levirank_baseline_large_duo_t5,12,0.827
Captain Levi,levirank_baseline_large_duo_t5,9,0.83
Captain Levi,levirank_baseline_large_duo_t5,8,0.551
Captain Levi,levirank_baseline_large_duo_t5,3,0.396
Captain Levi,levirank_baseline_large_duo_t5,2,1.0
Captain Levi,levirank_dense_initial_retrieval,100,0.83
Captain Levi,levirank_dense_initial_retrieval,95,0.658
Captain Levi,levirank_dense_initial_retrieval,93,0.893
Captain Levi,levirank_dense_initial_retrieval,92,0.637
Captain Levi,levirank_dense_initial_retrieval,91,0.699
Captain Levi,levirank_dense_initial_retrieval,88,0.665
Captain Levi,levirank_dense_initial_retrieval,86,1.0
Captain Levi,levirank_dense_initial_retrieval,84,0.927
Captain Levi,levirank_dense_initial_retrieval,78,0.861
Captain Levi,levirank_dense_initial_retrieval,77,0.482
Captain Levi,levirank_dense_initial_retrieval,76,0.83
Captain Levi,levirank_dense_initial_retrieval,74,0.72
Captain Levi,levirank_dense_initial_retrieval,72,1.0
Captain Levi,levirank_dense_initial_retrieval,70,0.765
Captain Levi,levirank_dense_initial_retrieval,69,1.0
Captain Levi,levirank_dense_initial_retrieval,68,0.541
Captain Levi,levirank_dense_initial_retrieval,67,0.786
Captain Levi,levirank_dense_initial_retrieval,62,1.0
Captain Levi,levirank_dense_initial_retrieval,61,0.47
Captain Levi,levirank_dense_initial_retrieval,60,0.854
Captain Levi,levirank_dense_initial_retrieval,59,0.661
Captain Levi,levirank_dense_initial_retrieval,58,0.277
Captain Levi,levirank_dense_initial_retrieval,56,0.83
Captain Levi,levirank_dense_initial_retrieval,55,1.0
Captain Levi,levirank_dense_initial_retrieval,54,1.0
Captain Levi,levirank_dense_initial_retrieval,53,0.827
Captain Levi,levirank_dense_initial_retrieval,51,1.0
Captain Levi,levirank_dense_initial_retrieval,48,1.0
Captain Levi,levirank_dense_initial_retrieval,43,1.0
Captain Levi,levirank_dense_initial_retrieval,42,0.915
Captain Levi,levirank_dense_initial_retrieval,37,0.58
Captain Levi,levirank_dense_initial_retrieval,36,0.573
Captain Levi,levirank_dense_initial_retrieval,34,0.893
Captain Levi,levirank_dense_initial_retrieval,33,0.699
Captain Levi,levirank_dense_initial_retrieval,30,0.469
Captain Levi,levirank_dense_initial_retrieval,28,0.519
Captain Levi,levirank_dense_initial_retrieval,27,0.681
Captain Levi,levirank_dense_initial_retrieval,26,0.577
Captain Levi,levirank_dense_initial_retrieval,25,0.488
Captain Levi,levirank_dense_initial_retrieval,23,0.613
Captain Levi,levirank_dense_initial_retrieval,22,0.488
Captain Levi,levirank_dense_initial_retrieval,19,0.35
Captain Levi,levirank_dense_initial_retrieval,18,0.47
Captain Levi,levirank_dense_initial_retrieval,17,1.0
Captain Levi,levirank_dense_initial_retrieval,14,1.0
Captain Levi,levirank_dense_initial_retrieval,12,0.893
